4.46942,0
19.2149,1
4.81139,0
18.35,1
3.69793,0
8.9032,1
7.39871,0
16.7647,1
18.64,0
21.2147,1
2.07504,0
13.3073,1
8.08273,0
8.20786,1
3.2724,0
18.4807,1
8.58341,0
21.3707,1
5.22534,0
12.1204,1
8.81633,0
23.5851,1
5.97952,0
13.365,1
3.70363,0
16.8857,1
5.19215,0
17.2358,1
4.7634,0
28.8691,1
10.3816,0
16.6319,1
16.7892,0
17.5835,1
5.48649,0
18.5331,1
5.38425,0
18.2773,1
2.94463,0
11.7873,1
4.93736,0
24.8025,1
8.16588,0
20.5401,1
1.8836,0
19.1336,1
7.27083,0
9.52402,1
6.82008,0
12.1477,1
11.7634,0
25.3298,1
5.07023,0
18.6436,1
11.076,0
9.48397,1
3.17799,0
20.3944,1
4.01239,0
11.9104,1
2.85464,0
14.8073,1
3.91451,0
21.4239,1
9.01948,0
23.9409,1
8.93057,0
10.1298,1
9.49563,0
10.2375,1
5.07037,0
14.5212,1
9.57977,0
15.4276,1
4.21964,0
16.4403,1
2.71637,0
17.9845,1
3.92068,0
22.4743,1
3.65332,0
15.5122,1
6.14717,0
12.7516,1
2.77715,0
17.4837,1
12.7761,0
15.4299,1
9.90475,0
13.3552,1
3.62198,0
22.5345,1
3.27439,0
9.90381,1
2.28112,0
13.7497,1
9.74995,0
7.43077,1
4.51775,0
9.02918,1
2.3121,0
12.2496,1
3.67824,0
22.4831,1
17.3773,0
21.9733,1
6.88118,0
30.9689,1
4.77777,0
15.3869,1
3.96771,0
22.9526,1
4.11087,0
28.3138,1
7.73292,0
12.7785,1
3.6088,0
21.7744,1
9.18455,0
18.2469,1
8.20353,0
27.3169,1
6.85077,0
17.7998,1
2.02242,0
20.0871,1
2.85521,0
18.4363,1
5.37242,0
17.7609,1
10.4615,0
13.8917,1
3.98739,0
13.4427,1
4.39768,0
17.2236,1
5.76802,0
26.4128,1
3.21839,0
13.8474,1
2.9021,0
8.50284,1
16.3714,0
13.9086,1
9.89762,0
7.61815,1
3.97157,0
15.039,1
6.88488,0
5.88938,1
2.80626,0
10.6307,1
4.74622,0
18.6945,1
9.09093,0
16.0253,1
4.86576,0
20.7662,1
4.39572,0
13.0773,1
6.42031,0
19.8807,1
2.52859,0
9.59173,1
1.80598,0
15.8255,1
2.90255,0
13.3934,1
5.15471,0
17.9561,1
5.90894,0
8.90005,1
7.07054,0
16.3735,1
5.66638,0
21.5504,1
2.55294,0
8.87855,1
3.39909,0
16.0276,1
4.17424,0
25.4217,1
4.17319,0
18.3429,1
6.17674,0
18.148,1
5.01793,0
17.1926,1
2.17323,0
18.6321,1
5.96407,0
20.9325,1
2.96269,0
7.4981,1
2.32221,0
15.0412,1
3.32326,0
21.4867,1
2.86746,0
23.0297,1
14.7359,0
13.0926,1
6.33847,0
17.3408,1
4.68324,0
19.9108,1
5.90228,0
21.3032,1
2.82072,0
15.8423,1
2.87042,0
17.842,1
4.15525,0
12.8349,1
8.75013,0
19.8962,1
10.4339,0
18.7997,1
11.1824,0
14.484,1
3.67854,0
5.34045,1
8.25247,0
11.2539,1
4.73954,0
32.3712,1
4.24939,0
13.9429,1
12.7843,0
19.3581,1
11.9609,0
24.0232,1
3.15342,0
8.16456,1
10.9092,0
11.335,1
16.6178,0
25.3928,1
3.49213,0
20.4749,1
11.6104,0
34.985,1
6.80444,0
24.5496,1
3.25152,0
19.6046,1
5.81833,0
13.2714,1
18.8649,0
21.0708,1
3.23606,0
15.8649,1
4.22106,0
21.1929,1
2.96516,0
12.0595,1
9.48508,0
13.0811,1
2.58031,0
11.3396,1
3.69036,0
24.2925,1
1.96896,0
13.1107,1
11.1967,0
21.5621,1
2.90029,0
14.3874,1
10.9614,0
19.7526,1
3.89721,0
21.7573,1
4.13773,0
22.738,1
10.1265,0
13.1376,1
10.5592,0
27.2323,1
3.13654,0
9.94516,1
5.41098,0
23.9648,1
2.81853,0
10.5879,1
7.15587,0
9.5996,1
3.76469,0
8.91766,1
10.0433,0
8.26686,1
12.811,0
23.8224,1
3.26004,0
19.9973,1
4.7268,0
23.6801,1
12.697,0
20.7016,1
3.82001,0
22.716,1
12.4187,0
11.2958,1
4.32965,0
11.7691,1
5.57595,0
10.8842,1
5.17987,0
32.4545,1
4.32374,0
14.3246,1
3.64204,0
19.1235,1
16.269,0
26.3758,1
5.236,0
22.7924,1
10.8472,0
12.5821,1
2.71271,0
13.3749,1
4.57578,0
17.3457,1
2.78607,0
16.2544,1
6.25698,0
14.1924,1
11.8624,0
15.3165,1
7.1019,0
17.8014,1
16.7157,0
24.1725,1
2.82988,0
9.66463,1
7.5695,0
9.19443,1
3.71382,0
18.19,1
3.83453,0
8.39885,1
4.29692,0
11.4345,1
2.51668,0
18.9541,1
5.45423,0
18.0813,1
1.67533,0
9.51554,1
5.24138,0
15.5039,1
2.66139,0
7.77727,1
3.19967,0
24.968,1
4.5189,0
22.5506,1
10.6629,0
10.4103,1
3.62454,0
19.9516,1
5.04912,0
12.6646,1
3.80294,0
15.6314,1
2.95686,0
18.9099,1
10.6576,0
31.2953,1
6.80934,0
25.7162,1
2.46516,0
7.83626,1
3.17741,0
21.576,1
16.4082,0
33.4545,1
3.94574,0
15.1459,1
2.77247,0
15.4529,1
5.58254,0
25.9393,1
9.38346,0
11.8178,1
3.90159,0
15.6522,1
2.96363,0
12.9647,1
3.76878,0
15.7966,1
2.57987,0
14.1396,1
11.7204,0
13.0931,1
5.64653,0
19.0597,1
13.0618,0
15.119,1
1.66374,0
12.1682,1
10.8908,0
10.3028,1
4.10985,0
14.4027,1
2.31146,0
20.0325,1
2.99433,0
24.909,1
8.64322,0
20.2001,1
4.13369,0
29.8463,1
3.6578,0
3.52064,1
1.13745,0
7.23582,1
8.34439,0
11.3175,1
10.8191,0
15.0955,1
1.80549,0
16.3824,1
2.11434,0
12.8498,1
6.3531,0
15.6804,1
4.33279,0
24.3315,1
6.8477,0
17.7635,1
2.13068,0
17.1655,1
1.86415,0
23.8168,1
1.37758,0
11.7947,1
9.34562,0
12.535,1
1.73882,0
25.9492,1
3.79115,0
19.4762,1
5.27894,0
15.1398,1
3.18575,0
12.3863,1
2.70837,0
5.64846,1
8.47486,0
18.8252,1
